label	Group	numOtus	Otu000001	Otu000002	Otu000003	Otu000004	Otu000005	Otu000006	Otu000007	Otu000008	Otu000009	Otu000010	Otu000011	Otu000012	Otu000013	Otu000014	Otu000015	Otu000016	Otu000017	Otu000018	Otu000019	Otu000020	Otu000021	Otu000022	Otu000023	Otu000024	Otu000025	Otu000026	Otu000027	Otu000028	Otu000029	Otu000030	Otu000031	Otu000032	Otu000033	Otu000034	Otu000035	Otu000036	Otu000037	Otu000038	Otu000039	Otu000040	Otu000041	Otu000042	Otu000043	Otu000044	Otu000045	Otu000046	Otu000047	Otu000048	Otu000049	Otu000050	Otu000051	Otu000052	Otu000053	Otu000054	Otu000055	Otu000056	Otu000057	Otu000058	Otu000059	Otu000060	Otu000061	Otu000062	Otu000063	Otu000064	Otu000065	Otu000066	Otu000067	Otu000068	Otu000069	Otu000070	Otu000071	Otu000072	Otu000073	Otu000074	Otu000075	Otu000076	Otu000077	Otu000078	Otu000079	Otu000080	Otu000081	Otu000082	Otu000083	Otu000084	Otu000085	Otu000086	Otu000087	Otu000088	Otu000089	Otu000090	Otu000091	Otu000092	Otu000093	Otu000094	Otu000095	Otu000096	Otu000097	Otu000098	Otu000099	Otu000100	Otu000101	Otu000102	Otu000103	Otu000104	Otu000105	Otu000106	Otu000107	Otu000108	Otu000109	Otu000110	Otu000111	Otu000112	Otu000113	Otu000114	Otu000115	Otu000116	Otu000117	Otu000118	Otu000119	Otu000120	Otu000121	Otu000122	Otu000123	Otu000124	Otu000125	Otu000126	Otu000127	Otu000128	Otu000129	Otu000130	Otu000131	Otu000132	Otu000133	Otu000134	Otu000135	Otu000137	Otu000138	Otu000139	Otu000140	Otu000141	Otu000142	Otu000143	Otu000144	Otu000145	Otu000146	Otu000147	Otu000148	Otu000149	Otu000150	Otu000151	Otu000152	Otu000153	Otu000154	Otu000155	Otu000156	Otu000157	Otu000158	Otu000159	Otu000160	Otu000161	Otu000162	Otu000163	Otu000164	Otu000165	Otu000166	Otu000167	Otu000168	Otu000169	Otu000170	Otu000171	Otu000172	Otu000173	Otu000174	Otu000175	Otu000176	Otu000177	Otu000178	Otu000179	Otu000180	Otu000181	Otu000183	Otu000184	Otu000185	Otu000188	Otu000189	Otu000190	Otu000191	Otu000192	Otu000193	Otu000195	Otu000198	Otu000199	Otu000200	Otu000201	Otu000202	Otu000203	Otu000205	Otu000206	Otu000208	Otu000209	Otu000210	Otu000211	Otu000212	Otu000213	Otu000214	Otu000216	Otu000217	Otu000218	Otu000221	Otu000223	Otu000224	Otu000225	Otu000227	Otu000231	Otu000232	Otu000233	Otu000234	Otu000235	Otu000236	Otu000237	Otu000238	Otu000239	Otu000241	Otu000243	Otu000244	Otu000245	Otu000246	Otu000247	Otu000248	Otu000249	Otu000250	Otu000253	Otu000254	Otu000255	Otu000256	Otu000257	Otu000258	Otu000259	Otu000260	Otu000261	Otu000262	Otu000263	Otu000264	Otu000267	Otu000268	Otu000269	Otu000270	Otu000271	Otu000272	Otu000274	Otu000275	Otu000276	Otu000277	Otu000278	Otu000279	Otu000281	Otu000282	Otu000283	Otu000284	Otu000285	Otu000286	Otu000287	Otu000288	Otu000290	Otu000291	Otu000294	Otu000295	Otu000296	Otu000297	Otu000298	Otu000299	Otu000300	Otu000301	Otu000302	Otu000304	Otu000305	Otu000306	Otu000307	Otu000310	Otu000311	Otu000313	Otu000314	Otu000316	Otu000317	Otu000318	Otu000319	Otu000320	Otu000322	Otu000324	Otu000325	Otu000326	Otu000328	Otu000330	Otu000331	Otu000333	Otu000334	Otu000336	Otu000337	Otu000338	Otu000339	Otu000340	Otu000342	Otu000345	Otu000347	Otu000348	Otu000350	Otu000351	Otu000355	Otu000356	Otu000358	Otu000360	Otu000361	Otu000363	Otu000364	Otu000365	Otu000366	Otu000368	Otu000369	Otu000370	Otu000371	Otu000372	Otu000374	Otu000375	Otu000378	Otu000379	Otu000381	Otu000386	Otu000389	Otu000395	Otu000400	Otu000407	Otu000409	Otu000435	Otu000449	Otu000461	
0.03	3163690	335	0	18	2	4	1	2	6	0	0	0	0	2	0	0	1	0	0	1	0	3	1	0	0	0	0	0	0	4	0	1	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3352	0	0	0	0	0	0	0	3	0	0	0	0	0	0	20	0	0	0	0	0	0	0	2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	10	2	0	0	0	0	0	0	2	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4259	0	2	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
0.03	3169650	335	435	250	449	2	134	189	864	39	135	137	586	114	151	179	1	157	308	82	149	75	0	42	98	15	1	36	21	3	1	2	509	5	15	0	131	13	58	109	211	163	33	184	41	13	34	6	9	0	18	14	99	16	149	0	966	0	0	1	0	61	9	6	24	5	0	12	0	25	0	18	0	5	0	7	0	82	16	0	87	20	3	102	0	11	0	0	0	7	0	0	0	8	383	0	0	0	4	37	0	0	0	0	4	0	3	0	0	0	0	0	23	5	17	18	1	0	12	18	6	0	0	0	0	0	4	15	284	0	0	0	0	13	1	0	761	0	17	0	3	13	0	5	0	5	10	0	0	0	29	0	7	0	0	0	0	0	0	0	5	0	3	1	1	0	2	86	0	0	0	1	4	0	0	0	6	1	0	4	0	6	0	0	2	0	3	14	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	7	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	0	27	1	0	1	0	0	2	0	9	2	0	4	7	3	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	3	0	0	0	0	0	0	0	
0.03	3173650	335	48	2857	9	0	319	680	0	34	25	14	228	93	140	12	1	37	300	11	0	20	47	24	523	84	1	24	43	3	9	1	103	0	0	0	3	76	61	39	1049	1	0	0	0	13	4	12	118	0	0	0	1	61	0	11	0	0	2	236	0	3	7	1	99	124	12	39	1	89	0	5	0	77	0	11	9	0	220	0	3	54	7	0	129	2	52	28	0	86	0	0	0	15	0	1	50	0	0	0	0	0	0	4	12	0	0	45	0	0	0	0	0	7	0	0	9	1	0	91	3	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	19	0	1	3	0	3	0	12	0	6	2	0	0	0	0	0	0	66	0	0	0	0	0	0	3	0	15	11	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	7	0	0	0	3	3	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	4	0	0	1	0	0	0	43	6	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	34	0	0	16	0	0	18	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	23	0	0	0	4	0	0	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	0	285	
0.03	3181650	335	45	167	232	35	215	242	431	12	39	43	111	489	13	27	18	50	146	1	25	811	78	9	6	255	1692	38	13	6	246	0	23	7	0	3	145	10	9	32	295	51	0	70	137	49	15	0	108	0	6	0	0	15	9	0	0	49	0	294	2	25	21	8	54	64	30	429	44	5	0	8	0	24	0	0	2	0	25	0	51	31	4	0	3	1	19	36	0	14	320	0	0	0	0	16	16	0	7	1	0	13	41	8	3	45	0	122	5	25	0	0	9	8	0	5	13	13	7	8	7	32	0	5	0	0	3	2	0	2	1	1	1	27	2	1	0	6	1	0	3	0	9	31	31	0	2	0	31	0	0	7	0	0	5	0	0	1	0	0	20	0	0	3	1	0	0	0	0	101	0	0	0	26	1	0	0	2	18	0	2	13	0	65	0	0	0	47	0	0	0	0	0	12	0	6	197	0	0	0	62	0	43	0	0	0	0	7	13	1	2	2	0	0	10	0	1	0	3	0	0	0	0	33	0	0	75	0	2	0	0	0	0	0	2	0	0	0	0	3	0	0	3	8	0	0	4	0	0	0	0	11	1	0	0	0	0	0	1	0	1	0	0	0	0	89	0	0	1	2	0	0	0	26	0	1	0	1	3	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	0	0	3	0	0	90	0	0	2	0	0	0	0	0	0	0	2	1	0	3	1	34	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	
0.03	3185650	335	322	498	281	212	358	285	395	485	157	300	2	171	77	139	19	65	234	597	0	34	70	18	239	18	2	104	642	15	261	35	82	0	294	0	21	21	486	37	0	2	0	92	0	51	6	20	63	0	8	0	1	6	306	0	0	1	0	0	335	34	5	43	18	104	59	0	1	71	0	6	0	34	0	9	28	0	9	0	0	2	15	0	0	15	0	31	0	16	0	0	0	0	1	11	17	1	0	10	0	0	9	36	0	161	0	0	0	0	0	0	0	0	0	25	7	0	2	6	6	0	1	3	0	0	17	3	0	0	40	0	0	25	1	0	0	0	0	1	4	0	0	7	0	6	19	22	1	0	11	0	75	0	47	1	0	0	0	7	7	4	0	13	3	0	0	59	25	1	0	4	0	7	0	0	0	1	20	0	28	4	0	0	0	0	0	2	0	12	0	4	4	0	64	0	0	6	0	0	0	13	0	0	0	0	2	0	0	3	27	11	0	0	0	0	0	0	0	1	0	5	2	2	0	0	0	0	0	4	0	1	12	0	1	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	0	4	0	1	0	0	3	0	0	0	0	0	7	3	0	0	0	14	2	0	0	0	0	2	0	0	0	28	15	0	0	0	0	4	5	0	3	0	0	0	0	0	0	0	0	0	0	2	0	1	1	7	0	0	0	0	3	0	0	0	1	0	23	0	0	0	0	0	2	0	1	0	0	0	0	0	4	0	0	0	0	0	
0.03	3187680	335	421	602	1	240	792	411	176	106	200	3	231	125	91	48	20	66	0	0	1	44	0	1	1	81	0	49	12	5	25	109	1	0	533	0	296	25	167	0	2	432	1616	32	94	25	2	28	69	0	106	0	0	58	7	0	0	0	0	1	2	44	73	25	0	111	1	1	1	25	0	4	0	47	1	2	0	3	38	5	0	0	8	0	0	3	10	0	0	14	0	0	0	23	0	21	4	0	1	30	0	0	47	24	0	0	0	0	0	0	310	0	0	2	13	2	8	2	0	0	3	0	0	0	0	0	1	0	112	0	502	0	0	0	24	0	0	0	3	0	1	0	0	0	0	0	0	5	0	18	19	0	12	1	2	9	0	2	0	6	17	1	4	3	11	0	0	0	0	22	0	4	0	0	0	0	0	8	0	0	0	6	0	0	8	0	12	20	1	2	0	0	1	0	0	0	0	3	0	0	138	8	0	0	0	0	0	0	28	10	0	0	0	0	2	0	0	0	10	0	0	0	4	0	0	2	0	0	1	0	0	1	6	0	6	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	21	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	6	217	0	0	22	0	2	0	0	0	0	0	0	1	0	0	2	1	0	0	12	0	0	0	0	0	0	4	9	4	0	0	1	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	12	0	19	0	0	0	0	0	0	0	0	0	2	0	123	0	
0.03	3189650	335	19	2355	1526	5	131	125	1634	111	248	146	227	229	333	97	0	1	48	0	0	5	2	201	162	41	0	0	1	10	0	1	4	93	1290	0	4	118	0	0	0	0	1	1	0	5	41	42	2	0	2	3	0	0	0	0	0	0	0	0	0	122	23	24	0	5	0	0	0	22	0	3	0	0	0	2	0	12	0	0	8	0	14	0	0	38	0	0	53	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	7	0	0	31	0	0	0	0	0	0	0	0	0	0	8	0	0	0	10	55	6	2	0	0	1	3	0	19	0	0	2	0	1	0	0	0	0	0	0	8	0	0	3	0	5	0	17	0	5	0	0	23	0	0	0	16	1	6	2	1	4	3	0	0	5	0	0	3	2	0	1	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	14	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	1	0	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0	0	0	
0.03	3191650	335	930	229	538	55	508	523	73	127	175	174	0	14	84	323	358	135	0	0	65	1588	47	57	0	8	1	136	21	14	35	6	41	1	59	0	40	5	178	124	4	0	0	76	0	0	40	15	11	0	0	2	0	143	0	0	0	0	0	2040	0	13	5	0	13	0	27	63	0	115	0	27	0	13	0	41	0	0	0	0	0	1	14	0	2	8	0	19	0	1	1	0	0	2	0	0	21	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	8	0	0	0	0	1	5	1	0	0	2	0	0	20	0	0	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	18	3	0	0	0	2	1	1	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	17	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	11	0	0	5	0	0	0	0	0	0	0	0	
0.03	3197670	335	75	43	82	203	49	48	61	742	218	136	570	50	63	123	7	53	127	36	218	80	233	53	0	906	1	55	316	178	45	4	413	34	0	0	74	0	46	17	13	12	0	324	49	287	0	0	26	0	3	11	1	2	290	128	0	0	0	0	10	8	18	11	0	79	30	39	21	15	0	0	440	0	0	27	35	0	30	0	414	2	22	2	16	10	0	3	1	10	1	0	0	9	0	3	9	0	55	2	0	16	0	49	0	15	0	59	0	0	0	70	0	0	22	44	12	0	2	12	7	0	0	0	1	0	8	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	19	4	18	4	7	0	4	0	3	191	1	7	20	147	0	0	0	0	12	2	5	0	0	0	0	0	2	9	0	1	0	0	0	0	0	0	0	4	0	4	35	9	7	190	3	0	0	0	2	0	0	0	0	74	55	1	0	34	8	0	95	0	13	0	4	5	0	5	12	63	0	0	6	0	0	0	0	0	0	1	4	4	0	0	0	0	0	4	0	1	0	0	21	0	0	3	0	0	0	0	5	0	0	0	0	6	2	0	0	32	1	0	0	0	11	0	0	0	20	3	1	0	1	4	0	6	0	2	0	0	0	0	0	10	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	18	1	5	2	0	5	0	39	0	0	1	0	0	2	4	0	6	0	2	0	0	3	0	0	0	0	2	11	1	0	0	6	0	1	0	0	
0.03	3203680	335	518	1087	353	2	69	405	403	22	43	61	92	441	139	97	1	1	439	0	7	1	125	5	0	118	0	18	1	207	36	0	0	57	138	0	11	1	34	14	175	0	0	0	0	126	339	54	67	274	128	0	0	5	0	0	1926	152	0	0	1	1	15	0	0	3	6	0	0	6	0	6	0	0	111	0	5	0	37	3	0	0	0	10	0	1	0	55	0	1	1	0	0	98	0	3	0	0	5	0	0	0	29	14	9	0	0	0	0	0	0	65	3	4	18	20	2	0	7	0	32	3	47	22	0	0	1	0	0	5	0	0	0	0	44	0	0	0	97	0	9	2	2	1	0	0	0	0	1	0	8	0	2	0	0	17	0	0	1	0	0	4	9	0	28	0	95	0	9	10	7	48	21	0	0	0	10	34	0	0	0	33	0	0	11	0	3	32	12	0	0	3	1	0	0	0	1	0	0	0	0	6	0	0	2	0	0	0	0	12	0	0	0	2	0	0	0	0	3	4	0	3	4	10	0	0	0	0	0	1	0	1	11	0	18	0	0	3	0	0	0	0	0	0	0	0	0	1	1	11	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	4	0	3	0	0	1	0	0	0	4	1	0	4	4	0	0	0	0	0	0	0	0	16	0	6	34	0	0	1	0	3	0	3	0	1	0	0	0	0	0	0	0	0	0	0	29	0	3	2	0	0	0	0	6	0	2	0	0	0	0	0	
0.03	3209651	335	47	78	438	428	324	341	496	105	103	147	559	259	145	153	1	99	59	0	219	33	306	162	0	210	0	75	186	49	73	0	255	0	56	0	81	3	17	57	1	0	0	48	109	316	1	5	59	0	51	1	0	85	389	0	0	14	0	9	41	40	92	23	8	17	59	47	99	57	46	46	58	10	0	9	13	0	3	0	307	4	132	5	0	32	0	22	3	32	1	0	0	3	81	34	6	0	1	4	0	136	11	29	0	132	0	0	0	0	0	0	1	1	15	6	14	4	4	1	9	34	89	4	3	0	15	0	0	334	3	0	0	0	0	0	0	0	0	0	5	0	65	20	0	2	8	0	42	36	0	0	0	0	0	0	0	0	21	3	25	0	0	4	0	0	0	20	1	9	0	13	15	0	0	0	4	0	0	1	0	5	39	0	0	0	0	2	0	0	0	1	21	0	0	0	0	3	0	0	3	1	0	0	0	0	0	7	31	0	2	0	0	0	13	0	0	78	7	2	0	1	4	0	0	0	0	0	0	3	0	0	9	0	6	1	0	4	0	0	0	0	1	0	0	0	0	1	12	29	0	1	0	0	3	0	0	0	9	0	10	4	0	34	1	0	0	0	5	4	0	30	2	16	0	4	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	5	9	0	0	1	1	0	0	0	5	0	20	4	0	1	0	0	0	0	80	1	0	8	10	0	0	3	2	2	0	0	0	0	0	0	0	0	0	0	0	
0.03	3211670	335	2440	296	59	7	245	717	10	701	4	203	695	83	117	171	1	1	45	2	462	229	2	107	23	0	0	151	0	3	0	1	0	116	0	0	1	83	0	26	9	0	0	2	192	4	194	145	11	0	3	36	0	0	0	517	0	0	0	0	0	0	25	43	5	0	87	0	0	14	1	4	0	0	0	10	342	0	1	100	0	0	0	16	0	41	0	1	178	0	0	0	0	6	0	0	0	0	12	0	0	1	0	0	26	0	0	0	5	0	0	49	0	66	40	88	29	0	25	9	28	0	0	76	1	0	0	1	1	0	1	0	0	1	0	0	0	5	4	13	0	0	44	0	0	0	0	102	0	0	9	4	0	47	0	6	4	18	0	0	0	0	2	0	4	0	6	0	4	0	0	6	0	0	0	0	0	0	0	11	0	2	40	0	7	0	14	0	13	0	0	1	11	0	0	0	1	9	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	26	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	5	1	0	3	0	0	0	0	0	0	5	3	0	0	13	0	0	0	0	0	0	12	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	2	0	0	
0.03	3215650	335	2299	30	3	10	901	83	6	266	243	455	301	1	469	408	11	829	0	0	2	21	361	587	0	0	1	984	2	23	0	2	0	148	0	0	0	171	134	0	2	0	0	1	1	0	10	3	0	0	0	92	0	0	0	149	0	1	0	0	0	255	0	186	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	60	0	0	18	2	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	32	0	5	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	54	0	61	0	21	1	0	0	11	0	1	0	0	0	0	17	0	0	0	0	0	0	22	0	0	9	0	8	0	13	7	0	0	0	0	0	0	0	0	17	1	0	11	0	0	0	0	0	7	0	0	25	0	0	0	12	0	0	0	0	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.03	3217660	335	80	315	604	267	286	445	294	85	71	91	80	163	62	40	37	26	94	48	0	62	15	39	532	45	1557	36	17	644	81	28	14	15	41	55	224	23	27	7	34	49	1	12	6	25	9	16	25	7	40	16	35	26	52	5	95	0	11	6	2	17	1	9	40	9	25	35	71	13	0	17	0	6	0	5	8	0	51	20	0	11	3	20	15	4	1	17	2	18	53	0	0	47	17	10	18	0	2	24	0	0	0	6	26	1	0	3	25	1	31	0	31	6	1	2	3	0	0	37	6	23	1	3	145	0	1	6	3	1	5	2	3	7	2	0	0	0	94	16	0	0	10	55	0	6	0	1	0	10	3	13	5	2	1	0	0	22	0	0	30	0	2	0	1	0	8	7	0	0	6	1	0	0	0	274	4	3	0	0	0	4	17	3	1	0	1	3	2	2	0	2	0	0	46	3	0	0	0	3	3	2	1	1	0	0	1	5	17	1	0	0	0	1	0	0	0	0	32	6	0	1	0	0	0	0	0	0	0	0	0	22	0	0	0	2	17	0	0	2	0	35	0	1	14	0	0	1	1	0	1	0	0	0	0	1	1	4	0	0	2	4	0	1	0	0	0	0	1	0	113	46	0	0	0	0	0	16	0	0	0	0	0	41	0	0	0	0	0	1	1	41	0	0	0	0	0	0	1	0	0	1	2	0	0	3	0	2	2	0	14	0	34	0	0	0	0	0	3	0	3	0	1	1	0	2	1	9	0	1	35	0	0	2	0	0	0	
0.03	3219650	335	148	359	303	369	162	107	307	131	114	122	136	179	43	81	89	115	377	933	260	51	132	89	133	301	0	64	130	1	229	77	774	1	26	330	72	4	7	24	29	17	0	49	327	10	4	18	37	0	5	6	88	24	52	12	0	0	0	4	0	13	169	5	71	425	7	20	55	10	2	9	0	59	0	14	12	0	61	0	83	0	181	0	20	3	0	20	6	33	0	0	0	4	0	18	4	0	2	4	0	0	0	12	0	68	8	0	6	0	0	2	0	2	26	1	13	19	23	11	10	26	91	1	0	0	5	26	0	5	25	0	0	3	6	0	0	0	1	0	10	0	7	17	0	4	14	0	7	0	17	7	5	1	1	69	0	0	48	5	11	11	4	0	0	0	3	0	6	30	3	0	6	0	0	0	0	0	0	1	18	5	0	0	4	0	0	0	2	0	0	4	0	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	2	4	12	40	0	2	0	0	1	0	1	1	0	0	7	1	0	7	0	3	0	0	0	1	3	0	8	0	0	2	0	0	0	0	4	0	1	0	0	29	2	0	3	3	0	0	0	0	0	0	20	0	2	0	0	11	0	0	1	0	2	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	13	8	1	0	0	1	0	1	1	0	0	0	0	5	3	0	0	3	1	0	0	0	0	4	2	0	3	2	2	9	0	0	0	1	0	0	2	1	0	0	0	1	2	0	0	0	0	5	7	
0.03	3221650	335	567	359	410	552	686	739	382	108	70	199	159	78	74	242	238	86	338	1569	76	7	207	84	182	94	0	136	92	0	47	76	0	3	4	93	51	28	39	101	216	0	0	0	96	2	15	0	17	0	31	19	131	97	0	0	0	185	0	0	0	15	1	16	0	0	0	5	0	25	62	29	0	16	0	5	12	0	3	0	14	22	1	99	139	0	0	0	0	0	0	0	0	0	160	0	14	0	1	12	0	0	0	38	25	0	0	0	0	0	0	0	0	39	18	17	23	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	5	0	16	8	0	0	0	5	0	0	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	2	2	0	3	1	0	25	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	3	4	0	1	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	4	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.03	3223650	335	204	2147	200	53	24	241	157	123	35	111	241	131	91	158	122	174	0	0	152	37	352	53	482	503	0	147	91	48	15	40	69	4	1	297	190	7	34	0	145	108	1216	43	0	39	17	12	34	0	6	6	0	2	142	0	0	0	0	0	31	43	60	31	13	13	16	0	0	2	0	0	0	13	0	8	3	1	49	12	0	6	8	2	19	5	0	7	0	5	1	0	12	0	0	1	0	0	0	3	0	0	0	20	8	0	0	42	0	0	3	0	23	2	0	4	10	0	22	8	5	140	0	6	0	0	6	20	0	0	0	0	0	24	16	0	0	0	1	0	0	0	6	2	25	0	27	0	2	0	0	0	3	1	14	0	13	2	0	0	4	6	3	0	0	0	7	8	2	6	0	5	0	0	30	0	1	5	11	2	0	25	47	0	6	0	0	14	2	0	0	1	10	0	0	0	0	5	0	0	0	1	0	0	16	0	0	5	2	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	1	0	0	0	7	0	1	5	0	10	0	0	3	0	17	0	0	0	8	0	0	0	2	2	2	0	25	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	4	0	0	0	2	0	0	0	1	1	0	0	0	2	3	0	0	1	0	0	0	2	0	1	0	0	0	0	0	4	0	0	0	0	0	0	6	0	3	0	0	0	0	1	0	4	1	3	0	0	0	0	0	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	0	
